"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CA14",1.16741982388653e-53,0.565335289324381,0.203,0.034,2.69825743894893e-49,"WM","CA14"
"PKP4",1.48532917772192e-53,0.977449127041852,0.526,0.254,3.43304132846867e-49,"WM","PKP4"
"RPL13",1.51271961553559e-53,0.550515282067665,0.992,0.966,3.4963488473874e-49,"WM","RPL13"
"MVB12B",1.64174033277608e-53,0.935663332026039,0.386,0.139,3.79455443114536e-49,"WM","MVB12B"
"RPS14",1.85684454035627e-53,0.570937583850703,0.971,0.938,4.29172478612544e-49,"WM","RPS14"
"RNH1",3.07950466075289e-53,0.953861083767871,0.554,0.285,7.11765912239816e-49,"WM","RNH1"
"H3-3A",3.1182506803499e-53,0.85355646258936,0.809,0.659,7.20721279749272e-49,"WM","H3-3A"
"CNTNAP4",7.94541204132384e-53,0.8962330553496,0.396,0.143,1.83642308511118e-48,"WM","CNTNAP4"
"SEMA6A",8.30302855227793e-53,0.762796418236556,0.322,0.094,1.919078989288e-48,"WM","SEMA6A"
"APLNR",2.25588522373163e-52,0.556220007583862,0.164,0.021,5.21402751761093e-48,"WM","APLNR"
"PXK",2.40144949713296e-52,0.901078437789534,0.39,0.139,5.5504702227234e-48,"WM","PXK"
"FAXDC2",2.50737239239606e-52,0.819542096693803,0.353,0.113,5.79528981054501e-48,"WM","FAXDC2"
"USP54",3.95789013662044e-52,0.780265451300499,0.296,0.079,9.14787147277081e-48,"WM","USP54"
"RGS1",7.86429242132301e-52,0.580961052089834,0.154,0.018,1.81767390734039e-47,"WM","RGS1"
"PPDPF",2.13051553916259e-51,0.780510086623909,0.834,0.707,4.92426056566649e-47,"WM","PPDPF"
"JPT2",2.31269889202745e-51,0.686991808070304,0.251,0.057,5.34534094914305e-47,"WM","JPT2"
"MYO1D",4.5888566573834e-51,0.574709707194116,0.222,0.044,1.06062243922102e-46,"WM","MYO1D"
"RPL4",5.79489285445909e-51,0.620327143027753,0.951,0.892,1.33937358545113e-46,"WM","RPL4"
"TRIM59",7.94248242577044e-50,0.518561750286411,0.156,0.02,1.83574596306832e-45,"WM","TRIM59"
"BACE1",1.28649189072261e-49,0.895526595570272,0.544,0.287,2.97346870702717e-45,"WM","BACE1"
"FAM222A",1.57497932616476e-49,0.683476952464219,0.255,0.061,3.64024971656461e-45,"WM","FAM222A"
"RPS3",3.17035169118321e-49,0.667676050723112,0.908,0.794,7.32763386383174e-45,"WM","RPS3"
"LAMP1",3.46758658866583e-49,0.923836926360203,0.674,0.45,8.01463288238334e-45,"WM","LAMP1"
"RPS6",3.70648002777921e-49,0.683088138717524,0.914,0.819,8.56678728820609e-45,"WM","RPS6"
"IPO13",3.72751979377338e-49,0.869750350347398,0.503,0.24,8.61541649934841e-45,"WM","IPO13"
"RFFL",3.72866343292783e-49,0.722375800853809,0.279,0.074,8.61805979252608e-45,"WM","RFFL"
"PACS2",6.97979005163624e-49,0.999182536292916,0.536,0.283,1.61323887463468e-44,"WM","PACS2"
"EEF1D",1.29868986693752e-48,0.848327716093147,0.643,0.403,3.00166188945269e-44,"WM","EEF1D"
"REEP3",3.0210270810935e-48,0.752675698306658,0.304,0.088,6.9824998925314e-44,"WM","REEP3"
"SEPTIN2",3.31912511159662e-48,0.831601664579122,0.579,0.319,7.67149387043328e-44,"WM","SEPTIN2"
"RPL12",3.41526435623991e-48,0.669796609052588,0.93,0.838,7.89370050657731e-44,"WM","RPL12"
"RPS19",4.98093749774255e-48,0.660482136116777,0.926,0.871,1.15124408385324e-43,"WM","RPS19"
"GAL3ST1",6.32550659129848e-48,0.653651782895665,0.236,0.053,1.46201433844682e-43,"WM","GAL3ST1"
"CTNNA1",1.25355855967482e-47,0.914616411160062,0.546,0.287,2.89734989897642e-43,"WM","CTNNA1"
"C1orf122",1.53552321418247e-47,0.836269576833278,0.747,0.568,3.54905480493995e-43,"WM","C1orf122"
"NPC1",2.09939926542535e-47,0.754030510920712,0.312,0.096,4.8523415221776e-43,"WM","NPC1"
"RBP7",5.05700342154161e-47,0.622125901099909,0.201,0.039,1.16882520082091e-42,"WM","RBP7"
"RPL39",6.00035772767979e-47,0.611725339690956,0.943,0.909,1.38686268159863e-42,"WM","RPL39"
"KIAA1755",7.90906234076318e-47,0.572349611010395,0.183,0.032,1.82802157882059e-42,"WM","KIAA1755"
"KCNJ10",9.08833449749894e-46,0.900846217484458,0.468,0.221,2.10058675240693e-41,"WM","KCNJ10"
"SCD5",1.44223111313754e-45,0.678430149232507,0.856,0.741,3.3334287717948e-41,"WM","SCD5"
"MT2A",1.44552914343266e-45,0.762070413484324,0.869,0.743,3.3410515092159e-41,"WM","MT2A"
"KIAA0930",1.67390950011138e-45,0.894172367631382,0.608,0.38,3.86890702760744e-41,"WM","KIAA0930"
"CREB5",3.79581199459806e-45,0.569412715932583,0.191,0.036,8.77326026311451e-41,"WM","CREB5"
"RPL13A",4.94277321115901e-45,0.55512065276462,0.979,0.94,1.14242317229518e-40,"WM","RPL13A"
"HTRA1",1.08489877476626e-44,0.749946973579307,0.768,0.603,2.50752653811726e-40,"WM","HTRA1"
"CD74",1.55244917072136e-44,0.831299822121655,0.721,0.493,3.58817576828828e-40,"WM","CD74"
"WIPF1",2.75865772839898e-44,0.551830954832166,0.216,0.047,6.37608560764857e-40,"WM","WIPF1"
"RPL18",2.85688847205897e-44,0.553065641755428,0.957,0.914,6.60312632546991e-40,"WM","RPL18"
"RPL23A",2.99969709455322e-44,0.623058545148583,0.908,0.841,6.93319989464086e-40,"WM","RPL23A"
"LDB3",3.54389346534219e-44,0.625916446815309,0.195,0.039,8.19100096644541e-40,"WM","LDB3"
"CYB5R2",4.54578690176433e-44,0.503060004435947,0.154,0.023,1.05066772660479e-39,"WM","CYB5R2"
"PRRG1",4.57577456856756e-44,0.648010098020186,0.23,0.056,1.05759877603302e-39,"WM","PRRG1"
"NCAM1",4.66167519203073e-44,0.731710839508838,0.786,0.63,1.07745298713406e-39,"WM","NCAM1"
"KRT8",5.31174851171698e-44,0.962933827621982,0.581,0.325,1.22770443351315e-39,"WM","KRT8"
"RPS18",1.26368617017936e-43,0.547436762348664,0.963,0.913,2.92075784513555e-39,"WM","RPS18"
"RPL8",1.28267887112955e-43,0.528008565584121,0.967,0.915,2.96465567484172e-39,"WM","RPL8"
"WNK1",1.31281120872183e-43,0.883514399196331,0.532,0.294,3.03430054671876e-39,"WM","WNK1"
"RPS9",2.04609369516087e-43,0.659587863410331,0.887,0.781,4.72913635762531e-39,"WM","RPS9"
"ANP32B",6.85609106779503e-43,0.790321423408811,0.39,0.16,1.58464832849946e-38,"WM","ANP32B"
"DBI",7.30832798861574e-43,0.729978215321425,0.766,0.602,1.68917384800876e-38,"WM","DBI"
"MCAM",7.92122111733458e-43,0.695153678263081,0.32,0.106,1.83083183684954e-38,"WM","MCAM"
"SORT1",1.36053244570129e-42,0.840932731435827,0.731,0.567,3.14459864174938e-38,"WM","SORT1"
"PDE8A",1.48199860305016e-42,0.727692697796567,0.271,0.079,3.42534337122984e-38,"WM","PDE8A"
"FIS1",8.23814890883143e-42,0.77040854308483,0.807,0.687,1.90408335729821e-37,"WM","FIS1"
"GAB1",9.61306539232962e-42,0.6490690032043,0.244,0.065,2.22186780412914e-37,"WM","GAB1"
"RPS16",1.7233806744989e-41,0.62399218332166,0.899,0.771,3.98324975296931e-37,"WM","RPS16"
"MAP7",2.14327230094691e-41,0.761559492238921,0.363,0.141,4.9537452691786e-37,"WM","MAP7"
"GALNT15",2.16535129184427e-41,0.558562555139662,0.199,0.043,5.00477644083966e-37,"WM","GALNT15"
"ZDHHC20",2.57947921402708e-41,0.747418599415489,0.306,0.102,5.96195030738079e-37,"WM","ZDHHC20"
"GOLGA7",2.99020764974483e-41,0.846442671446864,0.517,0.279,6.91126694085524e-37,"WM","GOLGA7"
"PLIN3",6.12377279696122e-41,0.585694837358365,0.205,0.046,1.41538760656165e-36,"WM","PLIN3"
"AQP41",6.48046921591994e-41,0.907324178625495,0.635,0.422,1.49783084987558e-36,"WM","AQP4"
"THBS2",8.878194729912e-41,0.646937915851947,0.25,0.069,2.05201714792456e-36,"WM","THBS2"
"ZNF536",1.82464705216611e-40,0.657038540028809,0.255,0.074,4.21730673167152e-36,"WM","ZNF536"
"S100A11",2.13770576135047e-40,0.900010344390185,0.577,0.345,4.94087932620935e-36,"WM","S100A11"
"TMC6",2.47956699033066e-40,0.613715720497338,0.209,0.049,5.73102318475124e-36,"WM","TMC6"
"PAQR8",3.43247721753042e-40,0.841742115454217,0.505,0.272,7.93348459287806e-36,"WM","PAQR8"
"SECISBP2L",3.78195226185773e-40,0.850612435458633,0.522,0.293,8.74122626283178e-36,"WM","SECISBP2L"
"LDLRAP1",4.76080366376626e-40,0.541229407284692,0.164,0.03,1.1003645508063e-35,"WM","LDLRAP1"
"DPYSL2",5.64925955852019e-40,0.503930646210832,0.957,0.931,1.30571336176077e-35,"WM","DPYSL2"
"KIF1C",8.37099701718873e-40,0.751611016166039,0.357,0.141,1.93478854058283e-35,"WM","KIF1C"
"FOXN2",8.82198148858344e-40,0.640294913341626,0.236,0.064,2.03902458145629e-35,"WM","FOXN2"
"CUEDC1",1.808428088343e-39,0.655258499572916,0.24,0.066,4.17981984058718e-35,"WM","CUEDC1"
"ARHGAP23",2.18069883153427e-39,0.883485049433783,0.423,0.202,5.04024920932515e-35,"WM","ARHGAP23"
"PSEN1",2.61993814975182e-39,0.843593286003173,0.372,0.158,6.05546304552138e-35,"WM","PSEN1"
"DNM2",3.01991582896849e-39,0.80834001221743,0.374,0.157,6.97993145549488e-35,"WM","DNM2"
"SALL1",3.63738744839407e-39,0.589747507141146,0.226,0.059,8.4070936094732e-35,"WM","SALL1"
"CD81",3.92923976329573e-39,0.647593376552731,0.873,0.792,9.08165186490543e-35,"WM","CD81"
"MID1IP1",5.84450668201934e-39,0.872154251195227,0.458,0.234,1.35084082941513e-34,"WM","MID1IP1"
"DYNC1I2",7.42577203061841e-39,0.803536848701407,0.561,0.341,1.71631868943683e-34,"WM","DYNC1I2"
"FBXO7",7.49159964910069e-39,0.797012349120603,0.411,0.188,1.73153342689664e-34,"WM","FBXO7"
"RPL22",3.13223452109721e-38,0.586103861553725,0.914,0.819,7.23953364861199e-34,"WM","RPL22"
"TMBIM1",3.22999659083046e-38,0.701995306433376,0.292,0.099,7.46549112038645e-34,"WM","TMBIM1"
"PAQR4",3.86454955015284e-38,0.851609702087382,0.413,0.199,8.93213337526827e-34,"WM","PAQR4"
"PDE1C",3.89816797796603e-38,0.745384018575517,0.316,0.116,9.00983564747288e-34,"WM","PDE1C"
"GSTP1",4.57041983084584e-38,0.735494007229856,0.721,0.545,1.0563611355034e-33,"WM","GSTP1"
"SYNJ2",1.49271418314683e-37,0.749346358810111,0.322,0.122,3.45011029150726e-33,"WM","SYNJ2"
"SPTLC2",2.62161673559915e-37,0.713599382805429,0.329,0.127,6.05934276099032e-33,"WM","SPTLC2"
"CPNE2",2.78579355506527e-37,0.653518197023754,0.281,0.094,6.43880464382236e-33,"WM","CPNE2"
"LARP6",2.83069483637908e-37,0.876101280428441,0.546,0.345,6.54258497532296e-33,"WM","LARP6"
"RPS4X",3.87695528935071e-37,0.56378673467437,0.922,0.87,8.96080676027629e-33,"WM","RPS4X"
"VCAN",4.68949533567823e-37,0.633348380682203,0.23,0.064,1.08388305693531e-32,"WM","VCAN"
"DPYSL5",5.59061160735777e-37,0.83882149135979,0.339,0.139,1.2921580608086e-32,"WM","DPYSL5"
"SMOC1",3.60951050441206e-36,0.544340183876533,0.201,0.051,8.3426616288476e-32,"WM","SMOC1"
"SCARB2",5.54065368813856e-36,0.831486444091862,0.602,0.413,1.28061128693946e-31,"WM","SCARB2"
"RFTN2",7.35745647763322e-36,0.585642623500158,0.209,0.055,1.70052891567537e-31,"WM","RFTN2"
"PRKCSH",1.22818169044675e-35,0.807470902648756,0.524,0.317,2.83869634112956e-31,"WM","PRKCSH"
"TMEM59",1.38085255934293e-35,0.721945833507242,0.684,0.528,3.19156452040932e-31,"WM","TMEM59"
"TMEM165",3.90347145536193e-35,0.764861510589296,0.382,0.177,9.02209357477804e-31,"WM","TMEM165"
"PLPPR1",6.29000003474979e-35,0.706265518938508,0.29,0.104,1.45380770803172e-30,"WM","PLPPR1"
"TUBB4A",8.05810053876786e-35,0.562644941724265,0.901,0.813,1.86246877752541e-30,"WM","TUBB4A"
"NPC2",3.300771130602e-34,0.730999144858518,0.363,0.16,7.6290723141604e-30,"WM","NPC2"
"MAN2A1",8.03528516435202e-34,0.659229158742788,0.285,0.103,1.85719546003668e-29,"WM","MAN2A1"
"STMN4",1.02774529352673e-33,0.719040892370568,0.708,0.571,2.37542769692832e-29,"WM","STMN4"
"ADD3",1.55674255322253e-33,0.70416695665677,0.495,0.285,3.59809906326324e-29,"WM","ADD3"
"PACC1",1.63340871170043e-33,0.528065985388511,0.195,0.05,3.7752975553532e-29,"WM","PACC1"
"PEA15",2.53736907012162e-33,0.57297480043924,0.875,0.779,5.86462113177211e-29,"WM","PEA15"
"NEAT1",5.52305509955426e-33,0.70986568597385,0.497,0.281,1.27654372515998e-28,"WM","NEAT1"
"PRDX1",7.37703426283209e-33,0.634712142167511,0.791,0.703,1.70505392916838e-28,"WM","PRDX1"
"PMP2",8.35016018467394e-33,0.820197966826891,0.554,0.362,1.92997252348369e-28,"WM","PMP2"
"TPPP",8.8377330137097e-33,0.716062516342245,0.756,0.648,2.04266523145872e-28,"WM","TPPP"
"RPS25",9.86526215308427e-33,0.544975148483433,0.922,0.868,2.28015804144237e-28,"WM","RPS25"
"TJAP1",1.17497284613858e-32,0.555486407882421,0.193,0.051,2.7157147392801e-28,"WM","TJAP1"
"DNER",1.54228618652231e-32,0.688820265482761,0.628,0.445,3.56468606290902e-28,"WM","DNER"
"SLCO3A1",1.66646283979207e-32,0.643027274513807,0.261,0.091,3.8516955616114e-28,"WM","SLCO3A1"
"RHOB",1.6817270691091e-32,0.623302519380637,0.797,0.679,3.88697577483186e-28,"WM","RHOB"
"RPS2",2.28311218777757e-32,0.545000196098842,0.924,0.863,5.27695719961029e-28,"WM","RPS2"
"PSAT1",4.31464896603078e-32,0.755622902127547,0.4,0.198,9.97244815518695e-28,"WM","PSAT1"
"WASF2",4.64452169882438e-32,0.591158888278294,0.283,0.104,1.07348830024928e-27,"WM","WASF2"
"CDR2L",6.93900301425773e-32,0.551647081854815,0.209,0.061,1.60381176668539e-27,"WM","CDR2L"
"ITPKB",7.14365527183061e-32,0.642446690433229,0.322,0.132,1.65111304297821e-27,"WM","ITPKB"
"TBCB",8.09051061718295e-32,0.652484883296359,0.735,0.591,1.86995971894949e-27,"WM","TBCB"
"SNHG25",3.60710341096656e-31,0.707643502362568,0.505,0.305,8.33709811376702e-27,"WM","SNHG25"
"YWHAQ",3.65475035469022e-31,0.606659076633573,0.803,0.699,8.44722449479551e-27,"WM","YWHAQ"
"COL16A1",4.34317697196447e-31,0.712205636100486,0.341,0.154,1.00383849353015e-26,"WM","COL16A1"
"SREBF1",4.39833719359015e-31,0.759402316063924,0.392,0.199,1.01658767555449e-26,"WM","SREBF1"
"SVIP",4.71886902183516e-31,0.77069563065522,0.491,0.301,1.09067219701676e-26,"WM","SVIP"
"ERBIN",9.95075494378511e-31,0.680069576950807,0.326,0.143,2.29991799015705e-26,"WM","ERBIN"
"TALDO1",2.19087516968468e-30,0.733832861721272,0.55,0.375,5.06376977969219e-26,"WM","TALDO1"
"AGPAT4",3.49589409975527e-30,0.650341215073523,0.292,0.119,8.08006003276435e-26,"WM","AGPAT4"
"TMTC4",3.99574545603459e-30,0.570749262528835,0.222,0.071,9.23536647253275e-26,"WM","TMTC4"
"TMEM258",4.23605367093476e-30,0.710291439315953,0.608,0.442,9.79079084963152e-26,"WM","TMEM258"
"FNTA",4.31159334289246e-30,0.756580554618773,0.382,0.194,9.96538569342734e-26,"WM","FNTA"
"BBX",4.45570337479611e-30,0.587872640399611,0.257,0.093,1.02984672101662e-25,"WM","BBX"
"DNAJB2",5.62144488577814e-30,0.77626340922666,0.6,0.436,1.2992845564499e-25,"WM","DNAJB2"
"CCDC88A",1.17403521564076e-29,0.775386152154137,0.501,0.318,2.71354759391049e-25,"WM","CCDC88A"
"GATM",2.81993439127088e-29,0.684339146805781,0.468,0.27,6.51771435854437e-25,"WM","GATM"
"EFNA1",8.95635568595755e-29,0.595623629366021,0.265,0.101,2.07008248969537e-24,"WM","EFNA1"
"TTLL7",1.21073658319769e-28,0.721872720199412,0.552,0.381,2.79837546474483e-24,"WM","TTLL7"
"ELOVL5",1.21454515441282e-28,0.711861544195549,0.388,0.201,2.80717821539436e-24,"WM","ELOVL5"
"PTTG1IP",1.29956888797899e-28,0.672437392321826,0.365,0.178,3.00369357078585e-24,"WM","PTTG1IP"
"WSB1",1.89229447742935e-28,0.741045179874355,0.464,0.275,4.37366022568247e-24,"WM","WSB1"
"MYLK",4.44724115913736e-28,0.572872925551899,0.292,0.12,1.02789084911142e-23,"WM","MYLK"
"KRT18",4.52670278792699e-28,0.76698215338543,0.474,0.281,1.04625681537356e-23,"WM","KRT18"
"HMGN2",4.58154257077607e-28,0.64507994218603,0.598,0.419,1.05893193438347e-23,"WM","HMGN2"
"ADIPOR2",4.68344185889537e-28,0.616764413994503,0.283,0.116,1.08248391684649e-23,"WM","ADIPOR2"
"PEDS1",4.68369928240321e-28,0.664751123463816,0.308,0.136,1.08254341514185e-23,"WM","PEDS1"
"IFITM3",5.98507652568365e-28,0.698175451869241,0.595,0.416,1.38333073738126e-23,"WM","IFITM3"
"PHLPP1",6.46191936261458e-28,0.676582278239617,0.363,0.181,1.49354342228111e-23,"WM","PHLPP1"
"MYO9B",1.28280605883659e-27,0.621686584929663,0.273,0.11,2.96494964378901e-23,"WM","MYO9B"
"MOB3B",1.51452956319473e-27,0.537491196557057,0.211,0.069,3.50053217941198e-23,"WM","MOB3B"
"TFEB",2.28751434074084e-27,0.51596908748464,0.166,0.045,5.2871318957543e-23,"WM","TFEB"
"RHOA",3.97197804025438e-27,0.619803095350635,0.71,0.585,9.18043284443994e-23,"WM","RHOA"
"DYNC1LI2",5.2962932688212e-27,0.664179490215503,0.548,0.383,1.22413226322264e-22,"WM","DYNC1LI2"
"ENPP4",6.11524098676766e-27,0.687090075382049,0.341,0.169,1.41341564927161e-22,"WM","ENPP4"
"GNAI1",1.1458456405235e-26,0.773070051551712,0.474,0.303,2.64839302894197e-22,"WM","GNAI1"
"ZFYVE16",1.17913781299382e-26,0.545929045819649,0.222,0.078,2.72534122717262e-22,"WM","ZFYVE16"
"PICALM",1.27819169686519e-26,0.679090973749829,0.38,0.203,2.95428446896451e-22,"WM","PICALM"
"TPRN",2.35720948596851e-26,0.664236331200505,0.339,0.166,5.44821828491903e-22,"WM","TPRN"
"GCSH",2.76737977404235e-26,0.649079549419854,0.495,0.315,6.39624487174408e-22,"WM","GCSH"
"MAP3K11",2.79739597861276e-26,0.593061222026029,0.25,0.097,6.46562132536766e-22,"WM","MAP3K11"
"AMOTL2",3.17723101803756e-26,0.618781412235839,0.25,0.098,7.34353405199021e-22,"WM","AMOTL2"
"METRN",3.52635540156445e-26,0.588610213813161,0.739,0.608,8.15046523963591e-22,"WM","METRN"
"FOS",4.56364123133728e-26,0.600774077970271,0.263,0.106,1.05479439779899e-21,"WM","FOS"
"P2RX7",7.29436013940746e-26,0.579574812516614,0.218,0.078,1.68594545902125e-21,"WM","P2RX7"
"HHATL",9.17746914527403e-26,0.525590302832306,0.226,0.083,2.12118844354719e-21,"WM","HHATL"
"SNORC",1.08935831601316e-25,0.696000401650256,0.509,0.341,2.51783387580121e-21,"WM","SNORC"
"IGFBP5",1.70328209961703e-25,0.637193625005698,0.526,0.348,3.93679591684484e-21,"WM","IGFBP5"
"ANAPC5",2.37676274693536e-25,0.656321963160165,0.472,0.302,5.4934117369917e-21,"WM","ANAPC5"
"UNC5B",2.86586953699648e-25,0.544460485109614,0.207,0.071,6.62388426085995e-21,"WM","UNC5B"
"RAPGEF3",3.46583862972953e-25,0.516231511196022,0.212,0.075,8.01059282489385e-21,"WM","RAPGEF3"
"MYO10",5.19868479624043e-25,0.621110736891291,0.298,0.134,1.20157201695505e-20,"WM","MYO10"
"YBX1",6.08126914696113e-25,0.667876502928628,0.433,0.259,1.40556373793713e-20,"WM","YBX1"
"SERINC5",6.73452757211769e-25,0.554038160441644,0.211,0.075,1.55655135774356e-20,"WM","SERINC5"
"PSRC1",7.43832386470045e-25,0.589487652656459,0.255,0.105,1.71921979484822e-20,"WM","PSRC1"
"NKAIN2",8.60320809829145e-25,0.659140792367598,0.333,0.167,1.9884594877581e-20,"WM","NKAIN2"
"TJP1",8.60894356643957e-25,0.65760461599403,0.392,0.217,1.98978512651118e-20,"WM","TJP1"
"SRCIN1",9.05101406128811e-25,0.70838234484488,0.452,0.291,2.09196087998552e-20,"WM","SRCIN1"
"HDAC11",1.16846404231176e-24,0.724485925604106,0.423,0.25,2.70067094099516e-20,"WM","HDAC11"
"GAMT",1.18923116815235e-24,0.643260817300578,0.501,0.332,2.74866999895054e-20,"WM","GAMT"
"RALGDS",1.86070571526244e-24,0.638594236176194,0.331,0.166,4.30064911968609e-20,"WM","RALGDS"
"CADM4",2.43579868916106e-24,0.667794489981382,0.474,0.307,5.62986151025797e-20,"WM","CADM4"
"DAD1",2.95337635488968e-24,0.594310049063488,0.575,0.419,6.82613876905651e-20,"WM","DAD1"
"LZTS2",7.0001433265886e-24,0.584931869064813,0.3,0.14,1.61794312707442e-19,"WM","LZTS2"
"ACSL1",8.23383375831449e-24,0.556092041418727,0.255,0.108,1.90308599655923e-19,"WM","ACSL1"
"NEO1",3.21836915978436e-23,0.61236860294314,0.279,0.127,7.4386166390096e-19,"WM","NEO1"
"TMEM123",3.23685873984017e-23,0.504644556930978,0.259,0.109,7.48135160539258e-19,"WM","TMEM123"
"TMEM151A",3.48114718576034e-23,0.687082730724891,0.491,0.337,8.04597549044787e-19,"WM","TMEM151A"
"FAR1",3.57957615253644e-23,0.628158434862521,0.329,0.17,8.27347436135747e-19,"WM","FAR1"
"MYO6",4.17366457789716e-23,0.535000607771364,0.29,0.134,9.64659093889371e-19,"WM","MYO6"
"DENND5A",4.64749794453736e-23,0.664250721296528,0.444,0.279,1.07417619992092e-18,"WM","DENND5A"
"CYTH1",5.35130257128699e-23,0.621944057656541,0.322,0.162,1.23684656330156e-18,"WM","CYTH1"
"TXNIP",6.58104824755585e-23,0.582068448021594,0.318,0.156,1.52107768145758e-18,"WM","TXNIP"
"A1BG",7.26296539315159e-23,0.585018347720247,0.296,0.142,1.67868919131913e-18,"WM","A1BG"
"PIP",8.68547839725555e-23,0.551161183842645,0.191,0.066,2.00747462195768e-18,"WM","PIP"
"NRBP2",9.3762724348517e-23,0.638468926205234,0.386,0.226,2.16713784786727e-18,"WM","NRBP2"
"BEST1",9.78542346258285e-23,0.521587690581859,0.209,0.078,2.26170492490677e-18,"WM","BEST1"
"RAP1A",1.31354901191978e-22,0.625455571534813,0.331,0.176,3.03600583125019e-18,"WM","RAP1A"
"STXBP3",2.17318212036802e-22,0.587460011076639,0.261,0.117,5.02287583480661e-18,"WM","STXBP3"
"ENDOD1",3.49399227034489e-22,0.651283351508642,0.347,0.191,8.07566433444814e-18,"WM","ENDOD1"
"GPD1",3.72546377221167e-22,0.530311027467401,0.228,0.092,8.61066441671283e-18,"WM","GPD1"
"ADARB2",4.73158931974166e-22,0.527062973875545,0.177,0.06,1.09361223947189e-17,"WM","ADARB2"
"DOHH",6.59311624877072e-22,0.60782483650601,0.32,0.164,1.52386695857838e-17,"WM","DOHH"
"TMEM87A",6.70616384733989e-22,0.579894537987919,0.271,0.125,1.54999565003567e-17,"WM","TMEM87A"
"DAZAP2",1.21840471530771e-21,0.601974472047927,0.596,0.462,2.81609881849072e-17,"WM","DAZAP2"
"RPL27A",1.28907873686167e-21,0.541929901687905,0.756,0.673,2.97944768450837e-17,"WM","RPL27A"
"ZFP36L1",1.34224247790582e-21,0.608366213557304,0.302,0.147,3.10232503918373e-17,"WM","ZFP36L1"
"ARRDC2",1.36776508642327e-21,0.561675051713336,0.25,0.11,3.1613154442501e-17,"WM","ARRDC2"
"ALAD",1.58040365869249e-21,0.537703313040125,0.265,0.122,3.65278697633594e-17,"WM","ALAD"
"SGK1",1.79753357962531e-21,0.541501508714857,0.259,0.115,4.15463936258799e-17,"WM","SGK1"
"PLAAT4",1.97276186992225e-21,0.563598932269391,0.261,0.117,4.5596445099513e-17,"WM","PLAAT4"
"CRYL1",4.40207791205503e-21,0.598443770114383,0.294,0.147,1.01745226781328e-16,"WM","CRYL1"
"DST",4.75768891298895e-21,0.626820114524514,0.552,0.42,1.09964463845914e-16,"WM","DST"
"INF2",6.44831873528528e-21,0.564203362800573,0.606,0.48,1.49039990928649e-16,"WM","INF2"
"DHCR24",8.01666298621035e-21,0.561025203118912,0.669,0.546,1.8528913160028e-16,"WM","DHCR24"
"NACAD",1.00252439005374e-20,0.630653458754225,0.419,0.266,2.3171346227312e-16,"WM","NACAD"
"LANCL1",1.15907257330463e-20,0.586244846612322,0.641,0.53,2.67896443867898e-16,"WM","LANCL1"
"RBPJ",1.20851697859637e-20,0.637256258303303,0.331,0.181,2.7932452926298e-16,"WM","RBPJ"
"SFT2D1",1.49344625663194e-20,0.638819406095629,0.32,0.171,3.45180233295339e-16,"WM","SFT2D1"
"FAM13C",1.80637629883826e-20,0.575718065379829,0.246,0.111,4.17507753950486e-16,"WM","FAM13C"
"DIP2B",1.83593479200995e-20,0.615872349517239,0.326,0.176,4.2433960847726e-16,"WM","DIP2B"
"KIF5B",1.87298619741565e-20,0.702129896018731,0.411,0.26,4.3290329980868e-16,"WM","KIF5B"
"SERPINB6",2.19371671958572e-20,0.517199625040737,0.288,0.14,5.07033745397847e-16,"WM","SERPINB6"
"CENPB",2.22435258903136e-20,0.634315714282902,0.343,0.191,5.14114613902817e-16,"WM","CENPB"
"CTSH",3.73010414306398e-20,0.65511627885778,0.31,0.162,8.62138970586378e-16,"WM","CTSH"
"COL18A1",5.39745975985541e-20,0.522502290912457,0.236,0.103,1.24751487429538e-15,"WM","COL18A1"
"CD99",6.57524250116892e-20,0.555285427149734,0.32,0.169,1.51973579929517e-15,"WM","CD99"
"SLC27A1",9.41686111818776e-20,0.59856272274776,0.292,0.151,2.17651911024674e-15,"WM","SLC27A1"
"FRYL",2.45461114984842e-19,0.544211339968546,0.246,0.115,5.67334275064465e-15,"WM","FRYL"
"RPS6KA2",2.93584158216343e-19,0.55547775778252,0.322,0.173,6.78561064885434e-15,"WM","RPS6KA2"
"RACK1",3.59500201546426e-19,0.505149768645748,0.768,0.697,8.30912815834254e-15,"WM","RACK1"
"NUPR1",4.63812295330783e-19,0.569018518798171,0.429,0.273,1.07200935819804e-14,"WM","NUPR1"
"S100A13",4.99056951545532e-19,0.587336755009982,0.593,0.466,1.15347033210719e-14,"WM","S100A13"
"ALCAM",1.0967945585043e-18,0.612545842743659,0.392,0.249,2.53502126307098e-14,"WM","ALCAM"
"FSCN1",1.25761593685804e-18,0.542479679153466,0.632,0.531,2.90672771485999e-14,"WM","FSCN1"
"CCND1",1.33525703853201e-18,0.663477595831261,0.281,0.143,3.08617959315903e-14,"WM","CCND1"
"LIMCH1",1.42654802071263e-18,0.614326388130881,0.435,0.298,3.29718044027311e-14,"WM","LIMCH1"
"PCDH9",1.49636522333925e-18,0.597767190089218,0.595,0.493,3.458548940704e-14,"WM","PCDH9"
"LDLRAD4",1.60765757097247e-18,0.643472599404697,0.368,0.23,3.71577894378866e-14,"WM","LDLRAD4"
